,Title,Title2,Price,StarRating,numRater,Shopping_Link,Img_src,Website
980,Chateau Phelan Segur 2015,"Chateau Phelan Segur St. Estephe, 2015",54.99,,0.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-phelan-segur-st-estephe/p/174649750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
981,Bortolotti Prosecco Superiore Extra Dry,Bortolotti Prosecco Dry,20.99,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/prosecco/bortolotti-prosecco-dry/p/15918750?s=204&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hb7/hff/8804039196702.png,Total Wine
982,Sandeman Founders Reserve,Sandeman Founders Reserve Porto,17.49,5.0,6.0,https://www.totalwine.com/wine/dessert-fortified-wine/port/character-reserve-port/sandeman-founders-reserve-porto/p/1577750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h59/he6/8797644423198.png,Total Wine
983,Chateau Guiraud Sauternes (375ML half-bottle) 2013,"Chateau Guiraud Sauternes, 2013",59.99,5.0,2.0,https://www.totalwine.com/wine/dessert-fortified-wine/bordeaux-blend/chateau-guiraud-sauternes/p/22013750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hd2/h3e/9681510236190.png,Total Wine
984,Chateau Guiraud Sauternes (375ML half-bottle) 2013,"Chateau Guiraud Sauternes, 2013",29.98,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/bordeaux-blend/chateau-guiraud-sauternes/p/22013375?s=1501&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hd1/h6b/9621742354462.png,Total Wine
985,Chateau Guiraud Sauternes 2013,"Chateau Guiraud Sauternes, 2013",59.99,5.0,2.0,https://www.totalwine.com/wine/dessert-fortified-wine/bordeaux-blend/chateau-guiraud-sauternes/p/22013750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hd2/h3e/9681510236190.png,Total Wine
986,Chateau Guiraud Sauternes 2013,"Chateau Guiraud Sauternes, 2013",29.98,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/bordeaux-blend/chateau-guiraud-sauternes/p/22013375?s=1501&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hd1/h6b/9621742354462.png,Total Wine
987,Bollinger Brut Rose,Bollinger Rose,77.39,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/rose/bollinger-rose/p/18463750?s=1703&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h1f/h0f/9665285160990.png,Total Wine
988,Bonny Doon Le Cigare Volant 2012,"Bonny Doon Le Cigare Volante, 2012",34.99,,0.0,https://www.totalwine.com/wine/red-wine/rhone-blend/bonny-doon-le-cigare-volante/p/5326750?s=1501&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h83/h14/8798051991582.png,Total Wine
989,Chateau Ste. Michelle Merlot 2015,"Chateau Ste Michelle Merlot Indian Wells, 2015",12.97,4.6000000000000005,7.0,https://www.totalwine.com/wine/red-wine/merlot/chateau-ste-michelle-merlot-indian-wells/p/105556750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h5a/hed/8796699525150.png,Total Wine
990,Rosatello Rosso,Rosatello Rosso,10.99,5.0,1.0,https://www.totalwine.com/wine/red-wine/red-blend/rosatello-rosso/p/130030750?s=101&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hc5/hf8/9382876348446.png,Total Wine
991,Rosatello Rose,Rosatello Rosso,10.99,5.0,1.0,https://www.totalwine.com/wine/red-wine/red-blend/rosatello-rosso/p/130030750?s=101&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hc5/hf8/9382876348446.png,Total Wine
992,Eighty Four Malbec 2013,"Eighty Four Malbec, 2013",47.97,5.0,1.0,https://www.totalwine.com/wine/red-wine/malbec/eighty-four-malbec/p/189029750?s=1112&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
993,Murai Family Nigori Genshu Sake (720ML),Murai Nigori Genshu Sake,17.09,,0.0,https://www.totalwine.com/wine/sake-plum-wine/sake/murai-nigori-genshu-sake/p/110921720?s=1123&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hd3/he5/8819295191070.png,Total Wine
994,Januik Winery Champoux Vineyard Cabernet Sauvignon 2015,"Januik Cabernet Sauvignon Champoux, 2015",87.29,,0.0,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/januik-cabernet-sauvignon-champoux/p/118082015?s=1408&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h3e/h32/8816362717214.png,Total Wine
995,Liquid Farm Golden Slope Chardonnay 2015,"Liquid Farm Chardonnay Golden Slope Santa Rita Hills, 2015",44.09,,0.0,https://www.totalwine.com/wine/white-wine/chardonnay/liquid-farm-chardonnay-golden-slope-santa-rita-hills/p/142238750?s=2102&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/he5/h18/11192711184414.png,Total Wine
996,Ramos Pinto Duas Quintas 2014,"Ramos Pinto Duas Quintas, 2014",14.99,,0.0,https://www.totalwine.com/wine/red-wine/red-blend/ramos-pinto-duas-quintas/p/130189750?s=1501&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h2d/hb9/11167427330078.png,Total Wine
997,RL Buller Victoria Tawny,RL Buller Victoria Tawny,14.99,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/port/tawny-port/rl-buller-victoria-tawny/p/16654750?s=401&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h83/h55/8807264354334.png,Total Wine
998,Taylor Fladgate 10 Year Old Tawny,Taylor Fladgate 10 Yr Tawny,26.99,4.699999999999999,6.0,https://www.totalwine.com/wine/dessert-fortified-wine/port/tawny-port/taylor-fladgate-10-yr-tawny/p/9724750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hf4/h5d/8798380523550.png,Total Wine
999,Duck Pond Pinot Gris 2017,"Duck Pond Pinot Gris, 2017",11.24,5.0,1.0,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/duck-pond-pinot-gris/p/96413750?s=2301&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h86/h81/8798358700062.png,Total Wine
1000,Rodney Strong Sonoma Chardonnay 2016,"Rodney Strong Chardonnay Sonoma County, 2016",8.97,4.6000000000000005,8.0,https://www.totalwine.com/wine/white-wine/chardonnay/rodney-strong-chardonnay-sonoma-county/p/2421750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/haa/ha0/11243876876318.png,Total Wine
1001,Emilio Lustau Don Nuno Dry Oloroso Sherry,Lustau Dry Don Oloroso Nuno,29.49,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/sherry/lustau-dry-don-oloroso-nuno/p/4878750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h1b/h3d/8810837475358.png,Total Wine
1002,Deutz Brut Classic,Deutz Brut Classic,49.49,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/brut/deutz-brut-classic/p/91402750?s=1002&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h18/h49/8804609654814.png,Total Wine
1003,Opus One (1.5 Liter Magnum) 2011,"Opus One, 2011",819.97,,0.0,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/opus-one/p/139755015?s=521&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h96/h67/11167658344478.png,Total Wine
1004,Opus One (1.5 Liter Magnum) 2011,"Opus One, 2011",1699.97,,0.0,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/opus-one/p/139755030?s=512&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hb4/hf4/11167667159070.png,Total Wine
1005,Opus One (1.5 Liter Magnum) 2011,"Opus One, 2011",3999.97,,0.0,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/opus-one/p/139755060?s=501&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h14/hb0/11167667814430.png,Total Wine
1006,New Age Rose,Bianchi New Age Rose,7.99,,0.0,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/bianchi-new-age-rose/p/113558750?s=609&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hd2/h77/8796995026974.png,Total Wine
1007,Kim Crawford Rose 2017,"Kim Crawford Rose, 2017",14.99,4.0,1.0,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/kim-crawford-rose/p/106076750?s=205&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h4a/h7e/11374605369374.png,Total Wine
1008,Middle Sister Rebel Red Blend,Middle Sister Rebel Red,7.79,4.5,2.0,https://www.totalwine.com/wine/red-wine/red-blend/middle-sister-rebel-red/p/109141750?s=402&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h9f/h4c/11355481014302.png,Total Wine
1009,Felsina Vin Santo (375ML half-bottle) 2006,"Felsina Vin Santo, 2006",37.99,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/vin-santo/felsina-vin-santo/p/129706375?s=1501&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h31/h36/10950588760094.png,Total Wine
1010,Chateau Faugeres 2015,"Chateau Peby Faugeres St Emilion, 2015",149.99,,0.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-peby-faugeres-st-emilion/p/33715750?s=219&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1011,Chateau Lilian Ladouys 2015,"Chateau Lilian Ladouys St. Estephe, 2015",29.99,,0.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-lilian-ladouys-st-estephe/p/174631750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1012,Warre&apos;s Otima 20 year Old Tawny Port (500ML),Warre's Otima 20 Year Tawny,39.99,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/port/tawny-port/warres-otima-20-year-tawny/p/129711500?s=201&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h25/h18/10675656818718.png,Total Wine
1013,Scharffenberger Brut Rose,Scharffenberger Brut,25.99,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/brut/scharffenberger-brut/p/87535750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/he9/h1c/8810968186910.png,Total Wine
1014,Scharffenberger Brut Excellence,Scharffenberger Brut,25.99,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/brut/scharffenberger-brut/p/87535750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/he9/h1c/8810968186910.png,Total Wine
1015,Turley Mead Ranch Zinfandel 2016,"Turley Zinfandel Mead Ranch, 2016",84.97,,0.0,https://www.totalwine.com/wine/red-wine/zinfandel/turley-zinfandel-mead-ranch/p/59846750?s=1105&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hd7/h52/11163919089694.png,Total Wine
1016,Rutherford Ranch 2 Range Red 2015,"Rutherford Ranch Two Range Red, 2015",15.99,,0.0,https://www.totalwine.com/wine/red-wine/red-blend/rutherford-ranch-two-range-red/p/180874750?s=204&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h30/h7d/11171460087838.png,Total Wine
1017,Ruta 22 Malbec 2017,"Ruta 22 Malbec, 2017",11.99,4.699999999999999,9.0,https://www.totalwine.com/wine/red-wine/malbec/ruta-22-malbec/p/111100750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hdb/h3f/10731657560094.png,Total Wine
1018,Enza Prosecco,Enza Prosecco,11.99,4.699999999999999,3.0,https://www.totalwine.com/wine/champagne-sparkling-wine/prosecco/enza-prosecco/p/126148750?s=204&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h67/h3e/9020996616222.png,Total Wine
1019,Chateau Guiraud Sauternes 2015,"Chateau Guiraud Sauternes, 2015",29.99,,0.0,https://www.totalwine.com/wine/white-wine/bordeaux-blend/chateau-guiraud-sauternes/p/22015375?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1020,Chateau Guiraud Sauternes 2015,"Chateau Guiraud Sauternes, 2015",59.99,,0.0,https://www.totalwine.com/wine/white-wine/bordeaux-blend/chateau-guiraud-sauternes/p/22015750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1021,Chateau Guiraud Sauternes 2015,"Chateau Guiraud Sauternes, 2015",107.99,,0.0,https://www.totalwine.com/wine/white-wine/bordeaux-blend/chateau-guiraud-sauternes/p/22015015?s=511&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1022,Chateau Guiraud Sauternes (375ML half-bottle) 2015,"Chateau Guiraud Sauternes, 2015",29.99,,0.0,https://www.totalwine.com/wine/white-wine/bordeaux-blend/chateau-guiraud-sauternes/p/22015375?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1023,Chateau Guiraud Sauternes (375ML half-bottle) 2015,"Chateau Guiraud Sauternes, 2015",59.99,,0.0,https://www.totalwine.com/wine/white-wine/bordeaux-blend/chateau-guiraud-sauternes/p/22015750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1024,Chateau Guiraud Sauternes (375ML half-bottle) 2015,"Chateau Guiraud Sauternes, 2015",107.99,,0.0,https://www.totalwine.com/wine/white-wine/bordeaux-blend/chateau-guiraud-sauternes/p/22015015?s=511&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1025,Acre Cabernet Sauvignon 2013,"Abeja Cabernet Sauvignon, 2013",98.99,,0.0,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/abeja-cabernet-sauvignon/p/121745015?s=1401&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hf5/h17/10950524731422.png,Total Wine
1026,Il Poggione Brunello di Montalcino 2011,"IL Poggione Brunello Montalcino, 2011",74.99,,0.0,https://www.totalwine.com/wine/red-wine/sangiovese/il-poggione-brunello-montalcino/p/6317750?s=209&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hb6/h52/8810909728798.png,Total Wine
1027,RL Buller Fine Victoria Muscat (375ML half-bottle),RL Buller Fine Muscat,17.99,4.5,2.0,https://www.totalwine.com/wine/white-wine/muscat-moscato/rl-buller-fine-muscat/p/95347375?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hf7/h73/8807937802270.png,Total Wine
1028,Mullan Road Cellars Red Blend 2014,"Mullan Road Cellars Red Blend Columbia Valley, 2014",44.99,,0.0,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/mullan-road-cellars-red-blend-columbia-valley/p/143633750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h6c/hbe/9800846868510.png,Total Wine
1029,Allure Bubbly Moscato,Allure Bubbly Moscato,11.29,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/muscat-moscato/allure-bubbly-moscato/p/124608750?s=101&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/heb/h77/11167321554974.png,Total Wine
1030,Allure Bubbly Pink Moscato,Allure Bubbly Moscato,11.29,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/muscat-moscato/allure-bubbly-moscato/p/124608750?s=101&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/heb/h77/11167321554974.png,Total Wine
1031,Chateau Coutet 2015,"Chateau Coutet Sauternes, 2015",24.99,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/bordeaux-blend/chateau-coutet-sauternes/p/173410375?s=205&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1032,Chateau Coutet 2015,"Chateau Coutet Sauternes, 2015",49.99,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/bordeaux-blend/chateau-coutet-sauternes/p/173410750?s=205&igrules=true,https://image1.totalwine.com/media/sys_master/cmsmedia/he2/ha6/8979036438558.png,Total Wine
1033,Chateau Corbin 2015,"Chateau Grand Corbin Manuel, 2015",34.99,,0.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-grand-corbin-manuel/p/174604750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hce/h0a/11436787073054.png,Total Wine
1034,Chronic Cellars Pink Pedals Rose 2017,"Chronic Cellars Rose Pink Pedals, 2017",12.59,,0.0,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/chronic-cellars-rose-pink-pedals/p/181068750?s=1119&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/he0/h5f/11171481124894.png,Total Wine
1035,Eppa SupraFruta Organic Red Sangria,Eppa Sangria Red Suprafruta,7.99,5.0,7.0,https://www.totalwine.com/wine/fruit-wine/sangria/eppa-sangria-red-suprafruta/p/118474750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h42/h0a/8803571400734.png,Total Wine
1036,Eppa SupraFruta Organic Red Sangria,Eppa Sangria Red Suprafruta,6.49,5.0,7.0,https://www.totalwine.com/wine/fruit-wine/sangria/eppa-sangria-red-suprafruta/p/147705375?s=907&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h83/hf0/11192446615582.png,Total Wine
1037,Roscato Bianco Dolce,Roscato Bianco Dolce,10.99,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/roscato-bianco-dolce/p/130144750?s=204&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/ha8/hb6/11385185697822.png,Total Wine
1038,Chateau de Pez 2014,"Chateau Ormes de Pez St Estephe, 2014",34.99,,0.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-ormes-de-pez-st-estephe/p/30013750?s=205&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hb9/hae/10950231687198.png,Total Wine
1039,Domaine Petroni Corse 2015,"Domaine Petroni Corse, 2015",12.99,,0.0,https://www.totalwine.com/wine/red-wine/red-blend/domaine-petroni-corse/p/188872750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/haf/h4b/11235274063902.png,Total Wine
1040,Arboleda Chardonnay 2016,"Arboleda Chardonnay, 2016",19.99,,0.0,https://www.totalwine.com/wine/white-wine/chardonnay/arboleda-chardonnay/p/178711750?s=204&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hed/h60/10608683024414.png,Total Wine
1041,Graham Beck Brut Methode Cap Classique,Graham Beck Brut,17.99,4.8,4.0,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/brut/graham-beck-brut/p/97735750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h43/h09/8814408204318.png,Total Wine
1042,Ravenswood Belloni Ranch Zinfandel 2014,"Ravenswood Zinfandel Belloni, 2014",21.99,,0.0,https://www.totalwine.com/wine/red-wine/zinfandel/ravenswood-zinfandel-belloni/p/3497750?s=205&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h7f/h90/11234355150878.png,Total Wine
1043,Los Vascos Cabernet Sauvignon 2016,"Los Vascos Cabernet, 2016",8.99,4.4,7.0,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/los-vascos-cabernet/p/1287750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h6b/h41/8800620445726.png,Total Wine
1044,Luc Belaire Gold,Luc Belaire Gold,28.99,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/brut/luc-belaire-gold/p/178897750?s=401&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/heb/h5e/10946295037982.png,Total Wine
1045,Trefethen Cabernet Sauvignon Estate (375ML half-bottle) 2014,"Trefethen Cabernet, 2014",49.99,4.5,4.0,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/trefethen-cabernet/p/7571750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/ha6/hea/8798131027998.png,Total Wine
1046,Berlucchi Franciacorta Brut,Berlucchi Franciacorta Brut,30.59,4.0,2.0,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/brut/berlucchi-franciacorta-brut/p/129972750?s=303&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h8d/h1f/9947160870942.png,Total Wine
1047,Freixenet Carta Nevada Brut,Freixenet Carta Nevada Brut,8.99,4.6000000000000005,5.0,https://www.totalwine.com/wine/champagne-sparkling-wine/cava/brut/freixenet-carta-nevada-brut/p/1495750?s=204&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hc4/h15/8800811122718.png,Total Wine
1048,Cupcake Vineyards Sparkling Rose,Cupcake Sparkling Rose,9.99,,0.0,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/cupcake-sparkling-rose/p/179851750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h58/hb1/10397821763614.png,Total Wine
1049,Chaucer&apos;s Mead,Chaucer's Mead,11.99,4.6000000000000005,13.0,https://www.totalwine.com/wine/dessert-fortified-wine/mead/chaucers-mead/p/5286750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hc8/h3c/8814057291806.png,Total Wine
1050,Emilio Lustau Jarana Fino Sherry,Lustau Jarana Fino Sherry,19.99,4.0,2.0,https://www.totalwine.com/wine/dessert-fortified-wine/sherry/lustau-jarana-fino-sherry/p/8345750?s=204&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h11/h71/8804562829342.png,Total Wine
1051,Paul Cheneau Cava Reserva Brut Blanc de Blancs,Paul Cheneau Brut,9.89,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/cava/brut/paul-cheneau-brut/p/4157750?s=1101&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h0a/h96/8807606845470.png,Total Wine
1052,Paul Cheneau Cava Brut,Paul Cheneau Brut,9.89,,0.0,https://www.totalwine.com/wine/champagne-sparkling-wine/cava/brut/paul-cheneau-brut/p/4157750?s=1101&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h0a/h96/8807606845470.png,Total Wine
1053,Andre Delorme Blanc de Blancs Brut Reserve,Andre Brut,5.47,4.6000000000000005,12.0,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/brut/andre-brut/p/982750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/ha5/hc0/8820819132446.png,Total Wine
1054,Andre & Michel Quenard CrÃ­Â©mant de Savoie Brut Nature,Andre Brut,5.47,4.6000000000000005,12.0,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/brut/andre-brut/p/982750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/ha5/hc0/8820819132446.png,Total Wine
1055,Chateau Guiraud Sauternes (375ML half-bottle) 2014,"Chateau Guiraud Sauternes, 2014",54.99,,0.0,https://www.totalwine.com/wine/white-wine/bordeaux-blend/chateau-guiraud-sauternes/p/22014750?s=201&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h65/h74/9621848784926.png,Total Wine
1056,Chateau Guiraud Sauternes (375ML half-bottle) 2014,"Chateau Guiraud Sauternes, 2014",27.99,,0.0,https://www.totalwine.com/wine/white-wine/bordeaux-blend/chateau-guiraud-sauternes/p/22014375?s=522&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h68/hbe/10950037897246.png,Total Wine
1057,Chateau Guiraud Sauternes 2014,"Chateau Guiraud Sauternes, 2014",54.99,,0.0,https://www.totalwine.com/wine/white-wine/bordeaux-blend/chateau-guiraud-sauternes/p/22014750?s=201&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h65/h74/9621848784926.png,Total Wine
1058,Chateau Guiraud Sauternes 2014,"Chateau Guiraud Sauternes, 2014",27.99,,0.0,https://www.totalwine.com/wine/white-wine/bordeaux-blend/chateau-guiraud-sauternes/p/22014375?s=522&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h68/hbe/10950037897246.png,Total Wine
1059,DeLoach Russian River Pinot Noir 2015,"DeLoach Pinot Noir Russian River, 2015",18.99,5.0,2.0,https://www.totalwine.com/wine/red-wine/pinot-noir/deloach-pinot-noir-russian-river/p/8310750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hba/h78/11276310773790.png,Total Wine
1060,Korbel Chardonnay Champagne,Korbel Chardonnay,11.99,5.0,2.0,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/korbel-chardonnay/p/20185750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hae/ha2/8820165541918.png,Total Wine
1061,Jorge Ordonez Number 2 Victoria (375ML) 2014,"Jorge Ordonez No. 2 Victoria, 2014",22.99,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/muscat-muscadine/jorge-ordonez-no-2-victoria/p/129771375?s=204&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h7d/h14/8803835740190.png,Total Wine
1062,Segura Viudas Aria Brut Cava,Segura Viudas Aria Brut,13.99,5.0,2.0,https://www.totalwine.com/wine/champagne-sparkling-wine/cava/brut/segura-viudas-aria-brut/p/13355750?s=215&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h82/h33/8810301718558.png,Total Wine
1063,White Girl Rose,White Girl Rose,15.29,3.0,2.0,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/white-girl-rose/p/180927750?s=301&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h1c/h24/11413723938846.png,Total Wine
1064,Andis Barbera 2015,"Andis Wines Barbera, 2015",17.99,,0.0,https://www.totalwine.com/wine/red-wine/barbera/andis-wines-barbera/p/128791750?s=1101&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/hf3/h17/8803821256734.png,Total Wine
1065,Chateau Lilian Ladouys 2014,"Chateau Lilian Ladouys St. Estephe, 2014",39.99,4.5,4.0,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-lilian-ladouys-st-estephe/p/111864750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h35/h80/8806519668766.png,Total Wine
1066,Blandy&apos;s 10 Year Old Bual Madeira (500ML),Blandy's Bual Madeira 5 Year,27.99,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/madeira/blandys-bual-madeira-5-year/p/8835750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h52/he1/8817400217630.png,Total Wine
1067,Blandy&apos;s 5 Year Old Bual Madeira,Blandy's Bual Madeira 5 Year,27.99,,0.0,https://www.totalwine.com/wine/dessert-fortified-wine/madeira/blandys-bual-madeira-5-year/p/8835750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h52/he1/8817400217630.png,Total Wine
1068,Sixto Uncovered Chardonnay 2015,"Sixto Chardonnay Uncovered, 2015",39.99,,0.0,https://www.totalwine.com/wine/white-wine/chardonnay/sixto-chardonnay-uncovered/p/143652750?s=205&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/h65/hf8/9760876855326.png,Total Wine
1069,Eppa SupraFruta Organic White Sangria,Eppa Sangria White Suprafruta,7.99,5.0,4.0,https://www.totalwine.com/wine/fruit-wine/sangria/eppa-sangria-white-suprafruta/p/131989750?s=218&igrules=true,https://image1.totalwine.com/media/sys_master/twmmedia/he4/h1c/9137459822622.png,Total Wine
